"c_0","phi_0","a_0","a_py","a_pd","E_a","R_opt","gamma","h_0","h_py","h_pd","E_h"
429.287620871027,1639.68730573262,253611.325571942,218.483515345227,560.051205091838,415.280085770324,220.362070030291,417.782050897632,407.715752791782,415.314418741054,415.053439671876,415.268336157196
428.612837539655,1649.74032651635,255785.316393352,218.480766752441,561.172739557058,415.280162660136,220.342304674122,417.663349480942,407.684873171614,415.314220424331,415.067223816518,415.268336113867
427.941815312476,1659.85699546709,257968.229797376,218.478140821716,562.298575819228,415.28023955001,220.322778353237,417.545084605859,407.65401705276,415.314021647177,415.08053144198,415.268336070538
427.274525054822,1670.03761535315,260160.061475011,218.475631887292,563.428726342429,415.280316439944,220.303487712959,417.427254194235,407.623184391767,415.313822410059,415.093379053122,415.268336027208
426.610937919222,1680.28249046825,262360.807122609,218.473234554006,564.563203668628,415.28039332994,220.284429452284,417.309856180373,407.592375145311,415.31362271344,415.105782589585,415.268335983879
425.951025341967,1690.59192664322,264570.462441863,218.47094368392,565.702020417587,415.280470219997,220.265600322917,417.19288851094,407.561589270196,415.313422557772,415.117757444431,415.26833594055
425.294759039735,1700.9662312576,266789.023139791,218.468754383625,566.845189286783,415.280547110114,220.24699712833,417.076349144877,407.530826723349,415.313221943499,415.129318482221,415.26833589722
424.642111006255,1711.40571325118,269016.484928723,218.466661992206,567.992723051324,415.280624000293,220.228616722831,416.960236053306,407.500087461827,415.313020871059,415.140480056557,415.268335853891
423.993053509019,1721.91068313535,271252.843526287,218.464662069812,569.144634563879,415.280700890533,220.210456010661,416.844547219446,407.469371442808,415.31281934088,415.151256027085,415.268335810561
423.347559086048,1732.4814530043,273498.094655391,218.462750386818,570.300936754604,415.280777780834,220.1925119451,416.729280638523,407.438678623598,415.312617353382,415.161659775989,415.268335767232
422.705600542687,1743.11833654614,275752.234044212,218.460922913536,571.46164263108,415.280854671197,220.174781527596,416.614434317684,407.408008961627,415.312414908978,415.171704223968,415.268335723903
422.067150948461,1753.82164905384,278015.25742618,218.45917581044,572.626765278248,415.28093156162,220.157261806909,416.500006275911,407.377362414446,415.312212008073,415.181401845723,415.268335680573
421.432183633962,1764.59170743596,280287.160539965,218.457505418902,573.796317858355,415.281008452104,220.139949878275,416.385994543935,407.346738939733,415.312008651065,415.190764684965,415.268335637244
420.800672187789,1775.42883022727,282567.93912946,218.455908252379,574.970313610899,415.28108534265,220.122842882581,416.272397164152,407.316138495287,415.311804838342,415.199804368945,415.268335593914
420.172590453519,1786.33333759918,284857.58894377,218.454380988058,576.148765852587,415.281162233257,220.10593800556,416.159212190536,407.285561039028,415.311600570286,415.208532122532,415.268335550584
419.54791252673,1797.30555136996,287156.105737195,218.45292045891,577.331687977281,415.281239123924,220.089232477,416.046437688562,407.255006529002,415.311395847272,415.216958781842,415.268335507255
418.926612752059,1808.34579501479,289463.485269221,218.451523646152,578.51909345597,415.281316014653,220.072723569971,415.934071735118,407.224474923372,415.311190669665,415.225094807431,415.268335463925
418.308665720303,1819.45439367559,291779.723304498,218.450187672082,579.710995836724,415.281392905443,220.056408600065,415.822112418424,407.193966180424,415.310985037825,415.232950297069,415.268335420596
417.694046265556,1830.63167417065,294104.815612832,218.448909793271,580.90740874467,415.281469796294,220.040284924649,415.710557837952,407.163480258564,415.310778952102,415.240534998097,415.268335377266
417.082729462388,1841.877965004,296438.757969171,218.447687394097,582.10834588196,415.281546687206,220.024349942135,415.599406104345,407.133017116319,415.310572412841,415.247858319393,415.268335333937
416.474690623065,1853.1935963746,298781.546153587,218.4465179806,583.313821027749,415.28162357818,220.008601091268,415.488655339338,407.102576712335,415.310365420379,415.254929342939,415.268335290607
415.869905294798,1864.57890018526,301133.175951266,218.445399174642,584.523848038178,415.281700469214,219.993035850417,415.378303675676,407.072159005376,415.310157975044,415.261756835017,415.268335247277
415.268349257039,1876.03421005129,303493.643152494,218.444328708357,585.738440846355,415.28177736031,219.977651736891,415.268349257039,407.041763954326,415.309950077158,415.268349257039,415.268335203948
